,exit,prediction,confidence,target,time,correct,sample
69,4,0,0.9999891519546509,0,84.90690000000001,True,13
70,0,0,0.998299777507782,0,31.66030000000042,True,14
71,1,0,0.9661374092102051,0,53.16160000000103,True,14
72,2,0,0.991773784160614,0,72.20210000000016,True,14
73,3,0,0.9883008599281311,0,82.99099999999981,True,14
74,4,0,0.9989626407623291,0,88.07239999999972,True,14
75,0,0,0.9815722703933716,0,35.212100000000746,True,15
76,1,0,0.9996626377105713,0,57.12600000000023,True,15
77,2,0,0.999901533126831,0,72.4613000000005,True,15
78,3,0,0.9998977184295654,0,82.92100000000069,True,15
79,4,0,0.9999532699584961,0,88.02620000000161,True,15
80,0,0,0.999987006187439,0,32.12609999999927,True,16
81,1,0,0.999998927116394,0,52.41239999999969,True,16
82,2,0,0.9999936819076538,0,68.44049999999946,True,16
83,3,0,0.9999830722808838,0,78.88550000000016,True,16
84,4,0,0.999996542930603,0,83.95609999999998,True,16
85,0,92,0.534976065158844,0,34.75599999999979,False,17
86,1,0,0.9883288145065308,0,55.09159999999902,True,17
87,2,0,0.9998995065689087,0,70.42469999999845,True,17
88,3,0,0.9987760186195374,0,80.90399999999853,True,17
89,4,0,0.9997782111167908,0,86.02899999999991,True,17
90,0,0,0.7219305634498596,0,32.2066999999997,True,18
91,1,0,0.8877447247505188,0,52.963099999999486,True,18
92,2,0,0.6805717349052429,0,68.41869999999872,True,18
93,3,62,0.47851112484931946,0,78.89849999999932,False,18
94,4,62,0.7990313172340393,0,84.01509999999845,False,18
95,0,60,0.5166932940483093,0,34.30039999999934,False,19
96,1,0,0.9982617497444153,0,54.74339999999955,True,19
97,2,0,0.9999685287475586,0,70.11969999999934,True,19
98,3,0,0.9999721050262451,0,80.63549999999964,True,19
99,4,0,0.9999977350234985,0,85.65229999999957,True,19
100,0,0,0.9999600648880005,0,33.752500000000296,True,20
101,1,0,0.9998692274093628,0,54.05050000000067,True,20
102,2,0,0.9999336004257202,0,69.42260000000111,True,20
103,3,0,0.9999518394470215,0,79.86359999999948,True,20
104,4,0,0.9999967813491821,0,84.95940000000068,True,20
105,0,92,0.746719241142273,0,33.31109999999882,False,21
106,1,0,0.9885756373405457,0,53.70699999999928,True,21
107,2,0,0.9680591225624084,0,69.21290000000013,True,21
108,3,0,0.9979181885719299,0,79.73539999999879,True,21
109,4,0,0.9971646666526794,0,84.79859999999917,True,21
110,0,0,0.9999908208847046,0,35.286099999998655,True,22
111,1,0,0.9999947547912598,0,56.896699999999356,True,22
112,2,0,0.9999910593032837,0,73.84159999999973,True,22
113,3,0,0.9999839067459106,0,84.24809999999994,True,22
114,4,0,0.9999998807907104,0,89.32189999999984,True,22
115,0,0,0.999937891960144,0,32.55700000000061,True,23
116,1,0,0.9999916553497314,0,53.000000000000824,True,23
117,2,0,0.9999803304672241,0,71.34500000000088,True,23
118,3,0,0.9999973773956299,0,82.00019999999952,True,23
119,4,0,0.9999957084655762,0,87.10830000000058,True,23
120,0,0,0.999970555305481,0,31.4539000000007,True,24
121,1,0,1.0,0,52.43800000000043,True,24
122,2,0,1.0,0,67.88930000000093,True,24
123,3,0,1.0,0,78.44880000000032,True,24
124,4,0,1.0,0,83.55210000000035,True,24
125,0,0,0.9999996423721313,0,34.577000000000524,True,25
126,1,0,0.9999998807907104,0,54.93689999999951,True,25
127,2,0,0.9999920129776001,0,70.29080000000043,True,25
128,3,0,0.9999998807907104,0,80.75879999999991,True,25
129,4,0,0.9999997615814209,0,85.83950000000051,True,25
130,0,9,0.7675858736038208,0,30.9500000000007,False,26
131,1,0,0.6248174905776978,0,51.77609999999966,True,26
132,2,0,0.7688983678817749,0,67.11860000000058,True,26
133,3,0,0.681281566619873,0,77.53860000000046,True,26
134,4,0,0.9540605545043945,0,82.64220000000044,True,26
135,0,0,0.9644643664360046,0,34.3151000000006,True,27
136,1,0,0.9996623992919922,0,54.99290000000023,True,27
137,2,0,0.9984684586524963,0,70.86340000000035,True,27
138,3,0,0.9995273351669312,0,81.34490000000127,True,27
139,4,0,0.9997473359107971,0,86.41889999999997,True,27
140,0,0,0.9989223480224609,0,33.09929999999994,True,28
141,1,0,0.9999991655349731,0,53.85069999999992,True,28
142,2,0,0.9999954700469971,0,69.24000000000063,True,28
143,3,0,0.9999998807907104,0,79.68190000000064,True,28
144,4,0,0.999998927116394,0,84.73000000000042,True,28
145,0,0,0.9999939203262329,0,34.00300000000023,True,29
146,1,0,0.9999997615814209,0,54.35989999999968,True,29
147,2,0,1.0,0,69.83939999999933,True,29
148,3,0,0.9999998807907104,0,80.28529999999989,True,29
149,4,0,0.9999973773956299,0,85.37510000000026,True,29
150,0,59,0.5247519016265869,0,32.747900000000385,False,30
151,1,0,0.9780378341674805,0,53.18440000000102,True,30
152,2,0,0.9862251281738281,0,68.98699999999991,True,30
153,3,0,0.9298748970031738,0,80.24149999999963,True,30
154,4,0,0.9452932476997375,0,85.34030000000037,True,30
155,0,0,0.9998062252998352,0,33.62540000000003,True,31
156,1,0,0.972244381904602,0,54.0225999999997,True,31
157,2,0,0.9951485991477966,0,69.4234999999992,True,31
158,3,0,0.9998356103897095,0,79.87460000000013,True,31
159,4,0,0.9999760389328003,0,84.9460999999998,True,31
160,0,0,0.9999932050704956,0,33.53219999999979,True,32
161,1,0,0.9999929666519165,0,54.245499999998614,True,32
162,2,0,0.999995231628418,0,69.56399999999974,True,32
163,3,0,0.9999903440475464,0,80.04399999999912,True,32
164,4,0,0.9999194145202637,0,85.13799999999883,True,32
165,0,0,1.0,0,33.92800000000129,True,33
166,1,0,1.0,0,54.357300000001274,True,33
167,2,0,1.0,0,69.71840000000107,True,33
168,3,0,1.0,0,80.22390000000001,True,33
169,4,0,1.0,0,85.31390000000094,True,33
170,0,0,0.9951162338256836,0,37.26230000000008,True,34
171,1,0,0.999958872795105,0,59.103500000000864,True,34
172,2,0,0.9987381100654602,0,74.43200000000161,True,34
173,3,0,0.9999433755874634,0,84.91440000000061,True,34
174,4,0,0.9999176263809204,0,89.98170000000094,True,34
175,0,0,0.999909520149231,0,34.027199999998814,True,35
176,1,0,1.0,0,54.731299999998484,True,35
177,2,0,0.9999520778656006,0,70.14959999999881,True,35
178,3,0,0.9999841451644897,0,80.66209999999963,True,35
179,4,0,0.9999971389770508,0,85.72299999999977,True,35
180,0,0,0.9033641815185547,0,32.483499999999665,True,36
181,1,0,0.9999094009399414,0,52.770199999999434,True,36
182,2,0,0.9990307092666626,0,68.11779999999956,True,36
183,3,0,0.9999616146087646,0,79.09129999999998,True,36
184,4,0,0.9999834299087524,0,84.37950000000072,True,36
185,0,0,0.7877539396286011,0,34.8954999999993,True,37
186,1,0,0.9958609938621521,0,55.418999999998775,True,37
187,2,0,0.9980704188346863,0,70.868299999999,True,37
188,3,0,0.9989927411079407,0,81.25229999999917,True,37
189,4,0,0.9999262094497681,0,86.29960000000025,True,37
190,0,0,0.9996660947799683,0,32.78919999999985,True,38
191,1,0,0.9999998807907104,0,53.16079999999879,True,38
192,2,0,0.9999996423721313,0,68.49440000000051,True,38
193,3,0,0.9999982118606567,0,78.9711000000004,True,38
194,4,0,0.9999994039535522,0,84.0399000000005,True,38
195,0,0,0.9998487234115601,0,34.159499999999454,True,39
196,1,0,0.9999775886535645,0,54.76299999999945,True,39
197,2,0,0.9999393224716187,0,70.10779999999883,True,39
198,3,0,0.9997679591178894,0,80.59420000000017,True,39
199,4,0,0.9999887943267822,0,85.7057000000001,True,39
200,0,0,0.9967169165611267,0,31.612199999999646,True,40
201,1,0,0.9999589920043945,0,52.3422999999994,True,40
202,2,0,0.9998371601104736,0,67.67780000000023,True,40
203,3,0,0.9999969005584717,0,78.17450000000115,True,40
204,4,0,0.9999752044677734,0,83.38010000000118,True,40
205,0,0,0.999993085861206,0,34.807999999998174,True,41
206,1,0,0.9999996423721313,0,55.239099999997876,True,41
207,2,0,0.9999995231628418,0,70.52170000000046,True,41
208,3,0,0.999998927116394,0,81.0303999999995,True,41
209,4,0,0.9999984502792358,0,86.06939999999952,True,41
210,0,0,0.9996979236602783,0,32.49840000000148,True,42
211,1,0,0.9999884366989136,0,52.87900000000079,True,42
212,2,0,0.9999791383743286,0,68.24350000000123,True,42
213,3,0,1.0,0,78.76680000000036,True,42
214,4,0,0.9999998807907104,0,83.8604000000025,True,42
215,0,0,0.9997449517250061,0,34.31560000000289,True,43
216,1,0,0.9989631175994873,0,54.68220000000201,True,43
217,2,0,0.9971900582313538,0,70.50580000000295,True,43
218,3,0,0.9991663694381714,0,81.03860000000296,True,43
219,4,0,0.9998489618301392,0,86.10880000000165,True,43
220,0,0,0.9667802453041077,0,32.8665000000008,True,44
221,1,0,0.9990583062171936,0,53.500599999999565,True,44
222,2,0,0.9858518838882446,0,69.29859999999977,True,44
223,3,0,0.9989738464355469,0,79.77220000000074,True,44
224,4,0,0.9996869564056396,0,84.87090000000208,True,44
225,0,0,0.999869704246521,0,35.31449999999836,True,45
226,1,0,0.9998641014099121,0,55.412199999999245,True,45
227,2,0,0.9994903802871704,0,70.86430000000021,True,45
228,3,0,0.9993762373924255,0,81.33369999999829,True,45
229,4,0,0.999749481678009,0,86.42820000000029,True,45
230,0,0,0.8721857070922852,0,32.30960000000138,True,46
231,1,0,0.8144968152046204,0,53.37820000000093,True,46
232,2,0,0.7146392464637756,0,68.80119999999934,True,46
233,3,0,0.8837361931800842,0,79.32729999999921,True,46
234,4,36,0.5072752237319946,0,84.42489999999836,False,46
235,0,59,0.9465279579162598,0,33.97769999999767,False,47
236,1,59,0.44399726390838623,0,54.72329999999914,False,47
237,2,0,0.766416072845459,0,70.23249999999948,True,47
238,3,0,0.5506252646446228,0,80.61399999999708,True,47
239,4,0,0.55582195520401,0,85.72509999999767,True,47
240,0,0,0.9990532994270325,0,33.83709999999951,True,48
241,1,0,0.9999971389770508,0,54.599199999998405,True,48
242,2,0,0.9999948740005493,0,69.81649999999817,True,48
243,3,0,0.9999911785125732,0,80.18930000000069,True,48
244,4,0,1.0,0,85.2460999999991,True,48
245,0,0,0.9999996423721313,0,32.9443999999981,True,49
246,1,0,0.9999998807907104,0,53.75450000000015,True,49
247,2,0,0.9999984502792358,0,69.30709999999962,True,49
248,3,0,1.0,0,79.81969999999805,True,49
249,4,0,0.9999985694885254,0,84.88539999999745,True,49
250,0,1,0.9422922730445862,1,32.85199999999833,True,50
251,1,1,0.7629508972167969,1,53.27760000000126,True,50
252,2,1,0.9950621724128723,1,68.62789999999919,True,50
253,3,1,0.9888859987258911,1,79.08700000000124,True,50
254,4,1,0.9982663989067078,1,84.16499999999871,True,50
255,0,45,0.9996682405471802,1,32.79019999999733,False,51
256,1,1,0.5268604755401611,1,53.73200000000011,True,51
257,2,1,0.9472658038139343,1,71.21479999999991,True,51
258,3,1,0.9723604321479797,1,81.88729999999822,True,51
259,4,1,0.8525664210319519,1,87.93329999999955,True,51
260,0,98,0.8173955678939819,1,32.28689999999901,False,52
261,1,98,0.40250277519226074,1,53.04029999999926,False,52
262,2,98,0.8000561594963074,1,68.41250000000088,False,52
263,3,98,0.9657182097434998,1,78.9389000000007,False,52
264,4,98,0.8305314183235168,1,84.01480000000205,False,52
265,0,1,0.5902183651924133,1,33.37919999999883,True,53
266,1,1,0.9599605798721313,1,53.764300000000986,True,53
267,2,1,0.9973185658454895,1,69.6323999999997,True,53
268,3,1,0.9999055862426758,1,80.07130000000018,True,53
269,4,1,0.9999988079071045,1,85.15510000000148,True,53
270,0,1,0.9460435509681702,1,31.392999999997784,True,54
271,1,1,0.9998852014541626,1,51.73239999999879,True,54
272,2,1,0.9989200830459595,1,67.06769999999906,True,54
273,3,1,0.9959080219268799,1,77.58279999999829,True,54
274,4,1,0.9994833469390869,1,82.66749999999945,True,54
275,0,52,0.23786769807338715,1,34.29079999999729,False,55
276,1,54,0.28061336278915405,1,56.075899999999734,False,55
277,2,83,0.46690183877944946,1,74.83549999999894,False,55
278,3,72,0.566862940788269,1,85.39079999999899,False,55
279,4,1,0.4719751179218292,1,90.60079999999715,True,55
280,0,33,0.3730849623680115,1,31.868400000000463,False,56
281,1,1,0.9723235964775085,1,52.39440000000073,True,56
282,2,1,0.9985068440437317,1,67.72840000000002,True,56
283,3,1,0.9983914494514465,1,78.1710000000011,True,56
284,4,1,0.999976634979248,1,83.28939999999818,True,56
285,0,45,0.9625305533409119,1,32.83890000000156,False,57
286,1,45,0.6921841502189636,1,53.28480000000013,False,57
287,2,45,0.9552615284919739,1,68.61149999999938,False,57
288,3,45,0.9855683445930481,1,79.08319999999947,False,57
289,4,45,0.8790674209594727,1,84.15409999999923,False,57
290,0,23,0.3747866451740265,1,31.519199999998193,False,58
291,1,1,0.9980272650718689,1,51.88180000000031,True,58
292,2,1,0.9999762773513794,1,68.0019999999999,True,58
293,3,1,0.9999862909317017,1,79.0071999999995,True,58
294,4,1,0.9999984502792358,1,84.09340000000043,True,58
295,0,64,0.3770756125450134,1,33.35919999999959,False,59
296,1,64,0.42416346073150635,1,53.8053000000005,False,59
297,2,64,0.8335083723068237,1,69.17680000000104,False,59
298,3,64,0.9849992394447327,1,79.66509999999971,False,59
299,4,64,0.9938979744911194,1,84.72289999999916,False,59
300,0,1,0.6264378428459167,1,31.3769999999991,True,60
301,1,1,0.6271189451217651,1,52.12759999999861,True,60
302,2,1,0.969196617603302,1,67.43979999999894,True,60
303,3,1,0.959385335445404,1,77.91780000000159,True,60
304,4,1,0.9882022738456726,1,82.99039999999991,True,60
305,0,1,0.6660907864570618,1,33.24800000000039,True,61
306,1,1,0.7823694944381714,1,53.857600000000616,True,61
307,2,1,0.9713171720504761,1,69.41380000000308,True,61
308,3,1,0.9863005876541138,1,80.1468000000014,True,61
309,4,1,0.9990014433860779,1,85.28160000000184,True,61
310,0,23,0.9990099668502808,1,31.389199999999562,False,62
311,1,23,0.984153687953949,1,51.76660000000055,False,62
312,2,23,0.4612463414669037,1,67.20100000000073,False,62
313,3,23,0.9476900100708008,1,77.65630000000101,False,62
314,4,23,0.9849495887756348,1,82.83450000000059,False,62
315,0,1,0.9908368587493896,1,33.149999999999125,True,63
316,1,1,0.9996687173843384,1,53.55059999999767,True,63
317,2,1,0.9978839755058289,1,69.13769999999886,True,63
318,3,1,0.9994046688079834,1,79.62909999999823,True,63
319,4,1,0.9993928670883179,1,84.72409999999897,True,63
320,0,80,0.8866339921951294,1,31.413499999999317,False,64
321,1,35,0.4447297751903534,1,51.82680000000062,False,64
322,2,1,0.7331765294075012,1,67.1471999999973,True,64
323,3,1,0.9816598296165466,1,77.60679999999809,True,64
324,4,1,0.9983410835266113,1,82.69010000000065,True,64
325,0,1,0.9982195496559143,1,33.165799999999024,True,65
326,1,1,0.999995231628418,1,53.64309999999861,True,65
327,2,1,0.9999995231628418,1,69.05739999999838,True,65
328,3,1,0.9999920129776001,1,79.55649999999892,True,65
329,4,1,0.9999655485153198,1,84.6330999999978,True,65
330,0,1,0.9955657124519348,1,30.83610000000192,True,66
331,1,1,0.9942864775657654,1,51.257200000002,True,66
332,2,1,0.9999756813049316,1,66.59900000000007,True,66
333,3,1,0.9999414682388306,1,77.04100000000125,True,66
334,4,1,0.9996767044067383,1,82.13420000000227,True,66
335,0,25,0.4302389919757843,1,33.6236999999997,False,67
336,1,1,0.9987708926200867,1,53.98410000000098,True,67
337,2,1,0.9990155696868896,1,69.65040000000045,True,67
338,3,1,0.9999277591705322,1,80.04880000000014,True,67
339,4,1,0.9999301433563232,1,85.12250000000066,True,67
340,0,45,0.39490917325019836,1,32.430300000001466,False,68
341,1,45,0.581915020942688,1,53.339799999999826,False,68
342,2,1,0.9920517206192017,1,69.20330000000163,True,68
343,3,1,0.999754011631012,1,79.68010000000092,True,68
344,4,1,0.999894380569458,1,84.75040000000078,True,68
345,0,1,0.7155442237854004,1,33.666000000000196,True,69
346,1,1,0.9993440508842468,1,54.45839999999791,True,69
347,2,1,0.9994648098945618,1,69.77669999999847,True,69
348,3,1,0.9999929666519165,1,80.21109999999965,True,69
349,4,1,0.9998703002929688,1,85.30509999999936,True,69
350,0,1,0.9481721520423889,1,31.86640000000196,True,70
351,1,1,0.9466688632965088,1,53.03050000000198,True,70
352,2,1,0.9999897480010986,1,68.51310000000055,True,70
353,3,1,0.9999995231628418,1,78.97409999999994,True,70
354,4,1,0.9999974966049194,1,84.0486000000027,True,70
355,0,37,0.3253364861011505,1,33.245499999999595,False,71
356,1,45,0.3717403709888458,1,53.733199999999925,False,71
357,2,74,0.9779912233352661,1,69.0679000000003,False,71
358,3,1,0.7667719125747681,1,79.54259999999991,True,71
359,4,74,0.6937510967254639,1,84.62929999999957,False,71
360,0,1,0.8851375579833984,1,35.16309999999834,True,72
361,1,1,0.8675674796104431,1,56.706599999998275,True,72
362,2,1,0.8613449335098267,1,71.92429999999916,True,72
363,3,1,0.7699980139732361,1,82.40130000000079,True,72
364,4,1,0.9880340695381165,1,87.53150000000076,True,72
365,0,1,0.3850172460079193,1,33.417099999997646,True,73
366,1,1,0.9708013534545898,1,55.35059999999703,True,73
367,2,1,0.997795581817627,1,71.03880000000018,True,73
368,3,1,0.9989802241325378,1,81.52999999999722,True,73
369,4,1,0.9818731546401978,1,86.63430000000005,True,73
370,0,35,0.6209214925765991,1,31.786900000000173,False,74
371,1,54,0.6640006899833679,1,52.45910000000009,False,74
372,2,54,0.6860889196395874,1,68.24749999999824,False,74
373,3,1,0.927486777305603,1,78.76560000000055,True,74
374,4,1,0.9513218998908997,1,83.84149999999835,True,74
375,0,54,0.3772278130054474,1,33.622300000001104,False,75
376,1,1,0.8980198502540588,1,54.268499999999165,True,75
377,2,1,0.911993145942688,1,69.65260000000129,True,75
378,3,1,0.9956313371658325,1,80.10670000000175,True,75
379,4,1,0.9983975291252136,1,85.16290000000026,True,75
380,0,25,0.7136353254318237,1,31.65419999999841,False,76
381,1,1,0.932773768901825,1,52.210999999999785,True,76
382,2,1,0.9857535362243652,1,67.90200000000013,True,76
383,3,1,0.9992825388908386,1,78.36379999999821,True,76
384,4,1,0.9999631643295288,1,83.45539999999829,True,76
385,0,1,0.9749374985694885,1,33.608700000002045,True,77
386,1,1,0.9991729855537415,1,54.017500000000496,True,77
387,2,1,0.9999125003814697,1,69.42500000000251,True,77
388,3,1,0.999998927116394,1,79.87819999999957,True,77
389,4,1,0.9999972581863403,1,84.99270000000081,True,77
390,0,45,0.4110482931137085,1,32.12019999999782,False,78
391,1,1,0.5191059708595276,1,52.46299999999948,True,78
392,2,54,0.9642349481582642,1,67.85370000000057,False,78
393,3,54,0.49926894903182983,1,78.3916999999974,False,78
394,4,54,0.49168139696121216,1,83.57110000000034,False,78
395,0,1,0.9917759895324707,1,33.16829999999982,True,79
396,1,1,0.9990655779838562,1,53.57190000000145,True,79
397,2,1,0.9999690055847168,1,68.96259999999899,True,79
398,3,1,0.9999897480010986,1,79.49010000000101,True,79
399,4,1,0.9999926090240479,1,84.56669999999988,True,79
400,0,67,0.4214716851711273,1,31.225299999999123,False,80
401,1,1,0.9028390645980835,1,51.88550000000092,True,80
402,2,1,0.9812904000282288,1,67.35219999999842,True,80
403,3,1,0.9888868927955627,1,77.92780000000121,True,80
404,4,1,0.9999216794967651,1,83.01480000000083,True,80
405,0,1,0.9999781847000122,1,33.140400000000625,True,81
406,1,1,0.9999974966049194,1,54.069999999999396,True,81
407,2,1,0.9999998807907104,1,69.4847999999979,True,81
408,3,1,0.9999997615814209,1,79.95249999999743,True,81
409,4,1,0.9996374845504761,1,85.064899999999,True,81
410,0,54,0.46959418058395386,1,31.327400000002115,False,82
411,1,1,0.9843485951423645,1,51.715099999999126,True,82
412,2,1,0.9599007368087769,1,67.10100000000097,True,82
413,3,1,0.9315516948699951,1,77.55829999999975,True,82
414,4,1,0.9964877367019653,1,82.63279999999895,True,82
415,0,63,0.8810535073280334,1,33.06610000000276,False,83
416,1,1,0.6872900724411011,1,53.71310000000307,True,83
417,2,1,0.5632789731025696,1,69.01930000000078,True,83
418,3,54,0.5653411149978638,1,79.50140000000161,False,83
419,4,54,0.7132519483566284,1,84.56470000000138,False,83
420,0,67,0.5221049189567566,1,32.65989999999874,False,84
421,1,52,0.6822027564048767,1,53.138299999996974,False,84
422,2,67,0.36437878012657166,1,68.78169999999884,False,84
423,3,67,0.7913823127746582,1,79.2484999999985,False,84
424,4,67,0.6897780299186707,1,84.37239999999946,False,84
425,0,1,0.9628263115882874,1,32.98759999999845,True,85
426,1,1,0.9999446868896484,1,53.46450000000047,True,85
427,2,1,0.9999990463256836,1,68.83570000000105,True,85
428,3,1,0.9999986886978149,1,79.38830000000152,True,85
429,4,1,0.9998769760131836,1,84.46789999999993,True,85
430,0,1,0.369297593832016,1,32.280200000002424,True,86
431,1,1,0.9987119436264038,1,52.923100000001,True,86
432,2,1,0.9381428360939026,1,68.2690000000008,True,86
433,3,1,0.9548230171203613,1,79.36240000000083,True,86
434,4,1,0.8126083612442017,1,84.64179999999999,True,86
435,0,23,0.3359880745410919,1,32.97780000000117,False,87
436,1,45,0.9854145050048828,1,53.38360000000009,False,87
437,2,45,0.9956130981445312,1,68.91020000000125,False,87
438,3,45,0.9718651175498962,1,79.68130000000073,False,87
439,4,45,0.9779452681541443,1,84.76710000000054,False,87
440,0,1,0.9999499320983887,1,31.2068000000032,True,88
441,1,1,0.9999496936798096,1,51.856800000003034,True,88
442,2,1,0.9999843835830688,1,67.07220000000191,True,88
443,3,1,0.9999631643295288,1,77.44190000000017,True,88
444,4,1,0.9999979734420776,1,82.60810000000163,True,88
445,0,1,0.9999288320541382,1,32.349700000001036,True,89
446,1,1,0.9999910593032837,1,52.724900000001185,True,89
447,2,1,0.9999998807907104,1,68.1168999999997,True,89
448,3,1,1.0,1,78.57999999999876,True,89
449,4,1,0.999991774559021,1,83.67259999999987,True,89
450,0,1,0.9999605417251587,1,31.504900000001612,True,90
451,1,1,0.9999985694885254,1,53.348599999999635,True,90
452,2,1,1.0,1,68.6977000000013,True,90
453,3,1,1.0,1,79.15200000000056,True,90
454,4,1,0.9999984502792358,1,84.21300000000187,True,90
455,0,1,0.9848765134811401,1,33.097000000001486,True,91
456,1,1,0.9999847412109375,1,53.63390000000123,True,91
457,2,1,0.9999998807907104,1,70.6629999999997,True,91
458,3,1,1.0,1,81.1540000000015,True,91
459,4,1,0.9999569654464722,1,86.24909999999986,True,91
460,0,54,0.5095440149307251,1,31.07220000000055,False,92
461,1,1,0.9997994303703308,1,53.21950000000086,True,92
462,2,1,0.9999954700469971,1,72.2145999999988,True,92
463,3,1,0.9999791383743286,1,84.44529999999872,True,92
464,4,1,0.9999967813491821,1,90.25529999999904,True,92
465,0,1,0.9894673228263855,1,33.780300000000096,True,93
466,1,1,0.9999825954437256,1,54.6666000000009,True,93
467,2,1,0.9999998807907104,1,69.9044000000022,True,93
468,3,1,0.9999971389770508,1,80.26060000000257,True,93
469,4,1,1.0,1,85.33830000000009,True,93
470,0,1,0.8180475234985352,1,31.949000000000893,True,94
471,1,1,0.9446367621421814,1,52.356100000000794,True,94
472,2,1,0.9995974898338318,1,67.71360000000115,True,94
473,3,1,0.999980092048645,1,78.27110000000204,True,94
474,4,1,0.9999585151672363,1,83.37350000000043,True,94
475,0,33,0.4988023042678833,1,33.39079999999939,False,95
476,1,23,0.9495758414268494,1,54.060899999999634,False,95
477,2,1,0.7839839458465576,1,69.40290000000005,True,95
478,3,1,0.9993884563446045,1,79.8634000000007,True,95
479,4,1,0.9996600151062012,1,84.95870000000139,True,95
480,0,45,0.4895128309726715,1,32.32979999999941,False,96
481,1,80,0.6802465915679932,1,52.68530000000027,False,96
482,2,80,0.5453632473945618,1,69.24729999999713,False,96
483,3,80,0.8616222739219666,1,79.88439999999741,False,96
484,4,80,0.4117732346057892,1,84.96119999999863,False,96
485,0,99,0.969695508480072,1,33.60130000000083,False,97
